User_ID,Female,Age,Location,Verification,Heterosexual,Homosexual,bicurious,bisexual,Dominant,Submisive,Switch,Men,Men_and_Women,Nobody,Nobody_but_maybe,Women,Points_Rank,Last_login,Member_since_year,Member_since_month,Member_since_day,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Number of Friends,Profile_pictures,Friends_ID_list,Risk
43232,False,30.3,L,False,0,0,0,1,0,1,0,0,0,1,0,0,30,259,2016,8,2,0,1,0,0,1,3,nan,
43234,False,36.7,H,False,1,0,0,0,0,1,0,0,0,1,0,0,0,190,2016,8,2,0,27,0,0,1,0,nan,
43235,False,28.9,A,False,1,0,0,0,1,0,0,0,0,0,0,1,15,3,2016,8,2,0,25,0,0,1,0,nan,
43236,False,46.4,C,False,0,0,1,0,0,1,0,0,0,1,0,0,0,270,2016,8,2,0,0,0,0,1,0,nan,
43238,False,31.3,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,236,2016,8,2,0,0,0,0,1,0,nan,
43239,False,28.5,M,False,1,0,0,0,0,1,0,0,0,1,0,0,0,270,2016,8,2,0,0,0,0,1,0,nan,
4324,False,35.2,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1214,2012,1,1,0,0,0,0,1,0,nan,
43240,False,43.6,J,False,1,0,0,0,0,1,0,0,0,1,0,0,0,270,2016,8,2,0,8,0,0,1,0,nan,
43241,False,33.0,A,False,0,0,1,0,0,0,1,0,0,0,0,0,0,262,2016,8,2,0,0,0,0,1,0,nan,
43242,False,19.5,E,False,1,0,0,0,1,0,0,0,0,0,0,1,0,143,2016,8,3,0,0,0,0,1,0,nan,
43246,True,23.4,K,False,0,0,1,0,0,1,0,0,0,1,0,0,0,269,2016,8,3,0,0,0,0,1,0,nan,
43249,False,38.5,E,False,1,0,0,0,0,1,0,0,0,1,0,0,0,269,2016,8,3,0,0,0,0,1,0,nan,
4325,False,28.3,O,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1944,2012,1,2,0,0,0,0,1,0,nan,
43250,True,18.4,B,False,0,0,1,0,0,1,0,0,0,1,0,0,15,260,2016,8,3,0,0,0,0,1,0,nan,
43254,False,38.1,C,False,1,0,0,0,1,0,0,0,0,1,0,0,15,4,2016,8,4,0,180,1,0,1,0,45884,
43255,False,37.1,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,26,2016,8,4,0,0,0,0,1,0,nan,
43257,False,20.6,M,False,0,0,1,0,0,0,1,0,0,1,0,0,0,268,2016,8,4,0,0,1,0,1,0,nan,
43258,False,60.4,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,268,2016,8,4,0,0,0,0,1,0,nan,
43261,False,49.4,K,False,1,0,0,0,1,0,0,0,0,0,0,1,0,122,2016,8,4,0,0,0,0,1,1,27163,
43262,False,25.5,A,False,1,0,0,0,1,0,0,0,0,0,0,1,15,113,2016,8,4,61,142,1,0,2,0,"13351,38902",
43263,False,36.1,E,False,1,0,0,0,1,0,0,0,0,1,0,0,0,268,2016,8,4,0,0,0,0,1,0,nan,
43264,True,36.9,M,False,1,0,0,0,0,1,0,0,0,1,0,0,0,268,2016,8,4,0,0,0,0,1,0,nan,
43265,False,34.4,B,False,1,0,0,0,1,0,0,0,0,0,0,1,0,195,2016,8,4,0,0,1,0,1,0,nan,
43266,False,22.3,H,False,0,0,0,1,0,1,0,0,0,1,0,0,0,267,2016,8,4,0,0,0,0,1,0,nan,
43268,False,44.5,A,False,0,1,0,0,1,0,0,0,0,1,0,0,0,86,2016,8,5,0,0,1,0,1,0,6732,
43269,False,45.0,B,False,1,0,0,0,0,0,1,0,0,1,0,0,0,267,2016,8,5,0,0,0,0,1,0,nan,
43270,False,31.7,B,False,0,0,0,1,0,1,0,0,0,1,0,0,0,258,2016,8,5,0,0,1,0,1,0,nan,
43272,True,24.3,O,False,0,0,0,1,0,1,0,0,0,1,0,0,0,66,2016,8,5,0,0,0,0,2,0,"31255,5973",
43273,False,25.4,O,False,0,0,1,0,1,0,0,0,0,1,0,0,0,241,2016,8,5,0,0,0,0,1,0,nan,
43276,False,26.6,B,False,1,0,0,0,1,0,0,0,0,1,0,0,0,267,2016,8,5,0,0,0,0,1,0,nan,
43277,True,51.0,B,False,1,0,0,0,1,0,0,0,0,1,0,0,0,255,2016,8,5,0,0,0,0,1,0,nan,
43279,True,54.7,H,False,0,0,0,1,0,1,0,1,0,0,0,0,0,267,2016,8,5,0,0,0,0,1,0,nan,
4328,False,36.1,F,True,1,0,0,0,1,0,0,0,0,0,0,1,75,7,2012,1,2,0,0,0,0,1,0,nan,
43281,True,35.2,M,False,0,0,1,0,0,1,0,0,0,0,0,0,93,1,2016,8,5,6,17,1,0,1,19,nan,
43282,True,26.3,D,False,1,0,0,0,1,0,0,0,0,1,0,0,0,267,2016,8,5,0,0,0,0,1,0,nan,
43283,True,33.6,L,False,1,0,0,0,0,1,0,0,0,0,0,0,0,266,2016,8,5,0,0,0,0,1,0,nan,
43284,False,29.3,F,False,1,0,0,0,1,0,0,0,0,1,0,0,0,31,2016,8,6,0,0,0,0,1,0,nan,
43285,False,45.6,L,False,0,1,0,0,1,0,0,0,0,1,0,0,0,230,2016,8,6,0,0,0,0,1,0,nan,
43286,False,40.6,B,False,1,0,0,0,1,0,0,0,0,1,0,0,0,266,2016,8,6,0,0,0,0,1,0,nan,
43292,False,35.2,A,False,0,0,0,1,0,0,1,0,0,1,0,0,0,266,2016,8,6,0,0,0,0,1,0,nan,
43293,False,36.6,H,False,1,0,0,0,0,1,0,0,0,0,0,1,0,3,2016,8,6,0,0,0,0,1,0,nan,
43294,False,25.0,B,False,0,0,1,0,0,1,0,0,0,1,0,0,0,266,2016,8,6,0,0,0,0,1,0,nan,
43296,False,36.3,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,266,2016,8,6,0,0,0,0,1,0,nan,
43297,False,41.6,O,False,1,0,0,0,1,0,0,0,0,1,0,0,0,266,2016,8,6,0,0,0,0,1,0,nan,
43299,False,30.3,J,False,0,0,1,0,0,1,0,0,0,1,0,0,0,259,2016,8,6,0,0,0,0,1,0,nan,
4330,True,24.5,A,False,0,0,0,1,0,1,0,0,0,1,0,0,0,1944,2012,1,2,0,0,0,0,1,0,nan,
43302,False,23.8,J,False,1,0,0,0,0,0,1,0,0,0,0,1,25,50,2016,8,6,0,0,0,0,1,2,nan,
43303,False,46.2,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,265,2016,8,7,0,0,0,0,1,0,nan,
43305,False,42.0,G,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2016,8,7,0,0,2,0,1,0,nan,
43306,True,28.9,H,False,0,0,1,0,1,0,0,0,0,1,0,0,0,3,2016,8,7,0,0,0,0,1,0,nan,
43307,False,31.8,L,False,1,0,0,0,0,1,0,0,0,0,0,1,0,130,2016,8,7,0,0,0,0,1,0,nan,
43308,False,41.3,L,False,0,0,1,0,0,1,0,0,0,1,0,0,0,263,2016,8,7,0,0,0,0,1,0,nan,
43309,False,32.8,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,243,2016,8,7,0,0,0,0,1,0,nan,
4331,False,55.5,A,False,1,0,0,0,1,0,0,0,0,1,0,0,15,145,2012,1,2,0,176,0,0,1,0,nan,
43311,True,26.8,A,False,0,0,1,0,0,0,1,0,0,1,0,0,0,85,2016,8,7,0,0,0,0,4,0,"6722,16793,18820,29910",
43312,False,18.8,H,False,1,0,0,0,0,1,0,0,0,1,0,0,0,265,2016,8,7,0,0,0,0,1,0,nan,
43313,False,25.3,C,False,0,1,0,0,0,0,1,0,0,1,0,0,0,265,2016,8,7,0,0,0,0,1,0,nan,
43314,False,44.6,G,False,1,0,0,0,0,0,1,0,0,1,0,0,0,265,2016,8,7,0,0,0,0,1,0,nan,
43316,True,21.3,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,265,2016,8,7,0,0,0,0,1,0,nan,
43317,True,28.4,A,False,1,0,0,0,0,1,0,0,0,1,0,0,35,5,2016,8,7,0,0,0,0,1,10,2517,
43318,False,25.0,M,False,1,0,0,0,0,0,1,0,0,1,0,0,0,235,2016,8,7,0,0,0,0,1,0,nan,
43319,False,24.0,H,False,1,0,0,0,1,0,0,0,0,1,0,0,0,265,2016,8,7,0,0,0,0,1,0,nan,
43321,False,29.6,E,False,1,0,0,0,1,0,0,0,0,1,0,0,0,264,2016,8,8,0,0,0,0,1,0,nan,
43323,False,32.4,B,False,0,0,0,1,0,1,0,0,0,1,0,0,0,264,2016,8,8,0,0,0,0,1,0,nan,
43324,False,42.2,A,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2016,8,8,0,0,0,0,1,0,nan,
43325,True,36.1,A,False,0,0,0,1,0,1,0,0,0,0,1,0,0,193,2016,8,8,0,0,1,0,1,0,nan,
43326,False,26.0,A,False,0,0,1,0,0,1,0,0,1,0,0,0,47,3,2016,8,8,7,0,1,0,1,11,nan,
43327,True,27.3,A,False,0,0,0,1,0,0,1,0,0,1,0,0,0,264,2016,8,8,0,0,0,0,1,0,nan,
43328,True,44.1,K,False,0,0,1,0,0,1,0,0,0,1,0,0,0,34,2016,8,8,0,0,0,0,1,0,nan,
43330,False,22.3,A,False,1,0,0,0,1,0,0,0,0,1,0,0,2,244,2016,8,8,2,1,0,0,1,0,nan,
43331,False,32.1,A,False,0,0,0,1,0,1,0,0,0,1,0,0,0,264,2016,8,8,0,0,0,0,1,0,nan,
43332,True,50.9,A,False,1,0,0,0,1,0,0,0,0,1,0,0,30,21,2016,8,8,0,0,0,0,1,3,43335,
43333,False,22.4,H,False,1,0,0,0,1,0,0,0,0,1,0,0,15,227,2016,8,8,0,0,0,0,1,0,nan,
43335,False,45.7,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,244,2016,8,8,0,0,0,0,1,0,43332,
43336,False,27.3,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,237,2016,8,8,0,0,0,0,1,0,nan,
43337,False,36.9,A,False,0,1,0,0,1,0,0,0,0,1,0,0,0,264,2016,8,8,0,0,1,0,1,0,nan,
43338,False,39.9,A,False,0,0,1,0,1,0,0,0,0,1,0,0,0,179,2016,8,8,0,0,0,0,1,0,nan,
43342,True,29.2,H,False,1,0,0,0,0,1,0,0,0,1,0,0,15,1,2016,8,9,0,100,0,0,7,0,"20197,19732,22951,4690,12956,17125,18996",
43343,False,24.0,J,False,1,0,0,0,0,0,1,0,0,1,0,0,0,263,2016,8,9,0,0,0,0,1,0,nan,
43344,False,36.4,M,False,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2016,8,9,0,9,0,0,1,0,nan,
43346,False,23.4,J,False,0,0,0,1,0,1,0,0,0,1,0,0,0,263,2016,8,9,0,0,0,0,1,0,nan,
43347,True,27.2,L,False,0,1,0,0,0,1,0,0,0,1,0,0,0,263,2016,8,9,0,0,0,0,1,0,nan,
43349,True,28.3,J,False,1,0,0,0,1,0,0,0,0,0,1,0,20,56,2016,8,9,0,0,0,0,3,4,"2460,47015,23432",
43352,True,57.0,M,False,1,0,0,0,0,1,0,0,0,1,0,0,0,263,2016,8,9,0,1,0,0,1,0,nan,
43353,False,32.2,M,False,1,0,0,0,1,0,0,0,0,1,0,0,0,253,2016,8,9,0,0,0,0,1,0,nan,
43354,False,21.8,E,False,1,0,0,0,1,0,0,0,0,1,0,0,0,263,2016,8,9,0,0,0,0,1,0,nan,
43355,True,22.9,D,False,1,0,0,0,0,0,1,0,0,1,0,0,0,263,2016,8,9,0,0,0,0,1,0,nan,
43357,False,34.5,H,False,0,0,1,0,0,0,1,0,0,1,0,0,0,263,2016,8,9,0,0,0,0,1,0,nan,
43358,False,19.6,G,False,1,0,0,0,1,0,0,0,0,1,0,0,0,263,2016,8,9,0,0,0,0,1,0,nan,
43359,True,29.7,L,False,0,0,1,0,0,1,0,0,0,1,0,0,0,263,2016,8,9,0,0,0,0,1,0,nan,
4336,False,45.1,C,False,0,0,0,1,0,1,0,0,0,1,0,0,30,1152,2012,1,3,0,8,0,0,1,0,nan,
43360,True,29.4,E,False,1,0,0,0,0,1,0,0,0,0,1,0,0,9,2016,8,9,2,0,0,0,1,0,nan,
43364,False,28.3,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,239,2016,8,9,0,0,0,0,1,0,nan,
43365,True,19.0,A,False,0,0,0,1,0,0,1,0,0,1,0,0,2,65,2016,8,9,2,13,0,0,1,0,nan,
43366,False,28.2,F,False,1,0,0,0,0,0,1,0,0,1,0,0,0,168,2016,8,9,0,0,0,0,1,0,nan,
43367,True,32.7,O,False,0,0,0,1,0,1,0,0,0,0,0,1,25,6,2016,8,10,0,463,0,0,1,2,nan,
43368,False,34.2,A,False,0,0,0,1,0,1,0,1,0,0,0,0,0,19,2016,8,10,0,0,0,0,1,4,nan,
43369,False,46.8,M,False,1,0,0,0,0,0,1,0,0,1,0,0,0,262,2016,8,10,0,0,0,0,1,0,nan,
4337,False,31.4,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1943,2012,1,3,0,0,0,0,1,0,nan,
43371,False,27.6,K,False,1,0,0,0,0,0,1,0,0,0,0,1,45,39,2016,8,10,0,0,0,0,1,0,nan,
43372,False,24.2,B,False,0,0,1,0,0,0,1,0,0,0,0,1,155,217,2016,8,10,0,14,0,0,1,0,nan,
43373,False,39.8,A,False,1,0,0,0,0,0,1,0,0,0,0,1,30,3,2016,8,10,0,0,0,0,1,0,nan,
43376,False,27.0,L,False,1,0,0,0,1,0,0,0,0,1,0,0,0,262,2016,8,10,0,0,0,0,1,0,nan,
4338,True,32.5,G,False,0,0,1,0,0,1,0,0,0,1,0,0,6,5,2012,1,3,5,401,0,0,1,1,nan,
43380,False,42.1,G,False,0,0,0,1,0,0,1,0,0,1,0,0,0,262,2016,8,10,0,0,0,0,1,0,nan,
43381,True,19.3,H,False,0,0,1,0,0,1,0,0,0,1,0,0,0,94,2016,8,10,0,0,0,0,1,0,nan,
43385,True,40.7,A,False,1,0,0,0,0,1,0,0,0,1,0,0,15,180,2016,8,10,0,4,0,0,1,3,nan,
43386,False,33.8,M,False,1,0,0,0,0,0,1,0,0,0,0,1,0,34,2016,8,10,0,0,0,0,1,0,nan,
4339,False,24.2,L,False,0,0,0,1,0,1,0,0,0,1,0,0,0,1943,2012,1,3,0,0,0,0,1,0,nan,
43392,False,30.5,C,False,1,0,0,0,1,0,0,0,0,1,0,0,0,222,2016,8,11,0,0,1,0,1,0,nan,
43393,False,31.8,F,False,1,0,0,0,0,1,0,0,0,1,0,0,0,259,2016,8,11,0,0,0,0,1,0,nan,
43394,False,36.2,C,False,1,0,0,0,1,0,0,0,0,0,0,1,0,6,2016,8,11,0,134,0,0,1,0,nan,
43395,True,21.1,E,False,0,1,0,0,0,0,1,0,0,0,1,0,0,260,2016,8,11,0,0,0,0,1,0,nan,
43396,False,39.3,L,False,1,0,0,0,1,0,0,0,0,1,0,0,0,230,2016,8,11,0,0,0,0,1,0,nan,
43398,False,23.5,A,False,0,0,1,0,1,0,0,0,0,0,0,1,10,138,2016,8,11,0,0,0,0,1,2,nan,
43399,False,29.1,B,False,0,0,0,1,0,1,0,0,0,1,0,0,0,14,2016,8,11,0,0,0,0,1,0,nan,
4340,False,25.4,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1943,2012,1,3,0,0,0,0,1,0,nan,
43400,False,36.6,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,261,2016,8,11,0,0,0,0,1,0,nan,
43401,False,39.4,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,202,2016,8,11,0,0,0,0,1,0,nan,
43402,True,24.7,A,False,0,0,1,0,0,1,0,0,0,0,0,0,0,260,2016,8,12,0,0,0,0,1,0,nan,
43403,False,40.3,A,False,0,1,0,0,1,0,0,0,0,1,0,0,0,260,2016,8,12,0,0,0,0,1,0,nan,
43404,True,33.3,A,False,0,0,1,0,1,0,0,0,0,0,0,0,0,231,2016,8,12,0,0,0,0,1,0,nan,
43405,False,33.0,L,False,1,0,0,0,1,0,0,0,0,0,1,0,1,7,2016,8,12,1,0,0,0,1,0,nan,
43406,False,28.9,G,False,0,0,0,1,1,0,0,0,0,1,0,0,0,260,2016,8,12,0,0,0,0,1,0,nan,
43408,False,36.2,M,False,0,0,1,0,0,1,0,0,0,1,0,0,15,28,2016,8,12,1,23,0,0,1,0,21805,
43409,False,38.8,B,False,0,0,1,0,0,1,0,0,0,1,0,0,0,182,2016,8,12,0,0,0,0,1,0,nan,
4341,True,24.5,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1943,2012,1,3,0,0,0,0,1,0,nan,
43410,False,33.8,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,260,2016,8,12,0,0,0,0,1,0,nan,
43411,False,26.7,G,False,1,0,0,0,0,1,0,0,0,1,0,0,0,259,2016,8,13,0,0,0,0,1,0,nan,
43413,False,24.3,D,False,1,0,0,0,0,0,1,0,0,1,0,0,0,125,2016,8,13,0,0,0,0,1,0,nan,
43414,False,38.1,J,False,0,0,0,1,0,0,1,0,1,0,0,0,65,11,2016,8,13,0,0,1,0,3,30,"35016,40259,5196",
43417,False,21.5,E,False,1,0,0,0,0,0,1,0,0,1,0,0,0,259,2016,8,13,0,0,0,0,1,0,nan,
43419,False,41.0,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,233,2016,8,13,0,0,0,0,1,0,nan,
43420,False,35.9,H,False,1,0,0,0,0,0,1,0,0,1,0,0,1,17,2016,8,13,1,0,0,0,1,0,nan,
43421,False,26.4,F,False,1,0,0,0,0,1,0,0,0,1,0,0,0,259,2016,8,13,0,0,0,0,1,0,nan,
43422,True,32.5,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,193,2016,8,13,0,0,0,0,1,0,nan,
43424,False,34.3,A,False,0,0,1,0,0,1,0,0,0,1,0,0,0,258,2016,8,13,0,0,0,0,1,0,nan,
43425,False,40.0,B,False,0,0,1,0,0,0,1,0,0,1,0,0,0,258,2016,8,14,0,0,0,0,1,0,nan,
43427,False,45.8,B,False,1,0,0,0,0,0,1,0,0,0,0,0,0,143,2016,8,14,0,0,0,0,1,0,28350,
43428,False,33.0,A,False,1,0,0,0,1,0,0,0,0,0,0,1,15,3,2016,8,14,0,145,0,0,1,0,nan,
43429,True,19.0,M,False,1,0,0,0,0,1,0,0,0,1,0,0,0,258,2016,8,14,0,0,0,0,1,0,nan,
4343,False,49.4,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1454,2012,1,4,0,0,0,0,1,0,nan,
43430,False,45.4,A,False,1,0,0,0,1,0,0,0,0,0,0,1,0,2,2016,8,14,0,0,0,0,1,0,nan,
43431,False,32.4,B,False,1,0,0,0,0,0,1,0,0,1,0,0,0,258,2016,8,14,0,0,0,0,1,0,nan,
43432,False,52.9,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,258,2016,8,14,0,0,0,0,1,0,nan,
43433,True,27.9,L,False,1,0,0,0,1,0,0,0,0,1,0,0,0,155,2016,8,14,0,0,0,0,1,0,nan,
43434,True,22.5,G,False,0,0,1,0,0,0,1,0,0,1,0,0,0,256,2016,8,14,1,0,0,0,1,0,nan,
43435,False,27.3,A,False,1,0,0,0,0,1,0,0,0,0,0,1,0,7,2016,8,14,0,0,0,0,1,0,nan,
43437,False,27.7,A,False,1,0,0,0,1,0,0,0,0,0,0,1,-50,245,2016,8,14,0,0,0,0,1,0,nan,
43438,False,36.5,K,False,0,0,1,0,0,0,1,0,0,1,0,0,0,258,2016,8,14,0,0,0,0,1,0,nan,
43439,True,43.0,B,False,1,0,0,0,0,1,0,0,0,1,0,0,0,62,2016,8,14,0,0,0,0,1,0,nan,
4344,False,32.1,A,False,1,0,0,0,1,0,0,0,0,0,0,1,15,40,2012,1,4,0,2,1,0,1,0,nan,
43440,True,33.6,D,False,0,0,1,0,1,0,0,0,0,0,0,0,45,55,2016,8,14,0,0,0,0,1,6,nan,
43442,True,42.0,B,False,1,0,0,0,0,1,0,1,0,0,0,0,0,250,2016,8,14,0,286,0,0,1,0,nan,
43443,False,35.2,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,258,2016,8,14,0,0,0,0,1,0,nan,
43445,True,31.7,A,False,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2016,8,14,0,0,1,0,1,0,nan,
43446,False,37.3,C,False,1,0,0,0,1,0,0,0,0,1,0,0,0,258,2016,8,14,0,0,0,0,1,0,nan,
43447,False,37.0,A,False,1,0,0,0,0,1,0,0,0,0,0,1,5,258,2016,8,14,0,0,0,0,1,1,nan,
4345,False,38.8,B,False,0,0,0,1,0,0,1,0,0,1,0,0,0,1942,2012,1,4,0,0,0,0,1,0,nan,
43451,False,33.7,A,False,1,0,0,0,1,0,0,0,0,0,0,0,0,57,2016,8,15,0,0,0,0,1,0,nan,
43452,False,37.1,C,False,1,0,0,0,1,0,0,0,0,1,0,0,0,257,2016,8,15,0,0,0,0,1,0,nan,
43454,False,30.1,A,False,1,0,0,0,1,0,0,0,0,0,0,1,10,51,2016,8,15,0,0,1,0,1,2,nan,
43455,False,41.5,A,False,1,0,0,0,0,0,1,0,0,0,0,1,15,3,2016,8,15,0,0,0,0,1,1,nan,
43456,False,32.2,K,False,1,0,0,0,0,1,0,0,0,1,0,0,0,114,2016,8,15,3,0,0,0,1,0,nan,
43457,False,27.0,L,False,1,0,0,0,1,0,0,0,0,1,0,0,0,37,2016,8,15,0,4,0,0,1,0,nan,
43458,False,35.5,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,248,2016,8,15,0,0,0,0,1,0,nan,
4346,False,53.3,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1942,2012,1,4,0,0,0,0,1,0,nan,
43461,False,54.9,M,False,1,0,0,0,0,0,1,0,0,1,0,0,0,234,2016,8,15,0,0,0,0,1,0,nan,
43462,True,27.0,A,False,1,0,0,0,0,1,0,1,0,0,0,0,15,13,2016,8,15,0,0,1,0,1,0,nan,
43463,False,42.6,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,141,2016,8,15,0,0,0,0,1,0,nan,
43464,True,19.2,O,False,0,0,0,1,0,0,1,0,0,1,0,0,0,186,2016,8,15,0,0,0,0,1,0,nan,
43467,False,24.5,O,False,1,0,0,0,1,0,0,0,0,0,0,1,0,14,2016,8,15,0,0,1,0,1,0,nan,
4347,False,44.9,L,False,1,0,0,0,1,0,0,0,0,1,0,0,161,1,2012,1,4,207,0,0,0,16,0,"8672,16819,14267,17282,36994,11964,22951,27163,7948,28881,34369,19521,18982,15364,21805,7830",
43471,True,29.9,B,False,1,0,0,0,0,1,0,1,0,0,0,0,5,256,2016,8,15,0,0,0,0,1,1,nan,
43472,True,18.8,A,False,0,0,0,1,0,1,0,0,0,1,0,0,15,246,2016,8,16,0,0,0,0,1,0,nan,
43474,False,33.2,L,False,0,0,1,0,0,0,1,0,1,0,0,0,55,37,2016,8,16,0,0,2,0,1,16,nan,
43475,False,41.8,H,False,0,0,1,0,1,0,0,0,0,1,0,0,0,256,2016,8,16,0,0,0,0,1,0,nan,
43476,False,55.0,B,False,1,0,0,0,0,1,0,0,0,1,0,0,0,256,2016,8,16,0,0,0,0,1,0,nan,
43477,False,42.3,J,False,1,0,0,0,1,0,0,0,0,0,0,1,15,1,2016,8,16,0,0,2,0,1,0,46041,
43479,True,28.0,O,False,0,0,0,1,1,0,0,0,0,1,0,0,0,255,2016,8,16,0,0,0,0,1,0,41786,
4348,True,48.3,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1939,2012,1,4,0,0,0,0,1,0,nan,
43482,False,41.4,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,30,2016,8,16,0,0,0,0,1,0,nan,
43483,False,33.2,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,249,2016,8,16,0,0,0,0,1,0,nan,
43485,False,43.9,A,False,0,0,0,1,1,0,0,0,0,1,0,0,0,117,2016,8,16,0,0,0,0,1,0,nan,
43486,True,24.8,H,False,1,0,0,0,0,1,0,0,0,1,0,0,5,50,2016,8,16,0,0,0,0,1,1,nan,
4349,False,41.8,A,False,1,0,0,0,0,1,0,0,0,0,0,1,17,1,2012,1,4,2,3567,1,0,1,0,23540,
4349,False,41.8,A,False,1,0,0,0,0,1,0,0,0,0,0,1,17,1,2012,1,4,2,3567,1,0,1,0,23540,
43490,True,43.9,G,False,1,0,0,0,0,1,0,0,0,1,0,0,0,255,2016,8,17,0,0,0,0,1,0,nan,
43491,False,24.9,G,False,0,0,1,0,1,0,0,0,0,1,0,0,0,15,2016,8,17,0,0,0,0,1,0,nan,
43494,True,30.6,A,False,0,1,0,0,0,1,0,0,0,1,0,0,15,210,2016,8,17,0,0,1,0,1,0,nan,
43495,False,46.5,K,False,1,0,0,0,1,0,0,0,0,1,0,0,15,197,2016,8,17,0,0,0,0,1,0,nan,
4350,False,50.3,S,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1941,2012,1,4,0,0,0,0,1,0,nan,
43501,False,40.6,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,253,2016,8,17,0,0,0,0,1,0,nan,
43502,True,24.3,O,False,1,0,0,0,1,0,0,0,0,1,0,0,0,255,2016,8,17,0,0,0,0,1,0,nan,
43503,False,36.3,A,False,1,0,0,0,1,0,0,0,0,0,0,1,15,209,2016,8,17,0,43,0,0,1,0,nan,
43504,False,25.7,E,False,1,0,0,0,0,0,1,0,0,1,0,0,0,147,2016,8,17,0,2,0,0,1,0,nan,
43505,True,25.4,N,False,0,0,1,0,0,1,0,0,0,1,0,0,0,255,2016,8,17,0,0,0,0,1,0,nan,
43507,True,26.1,E,False,1,0,0,0,0,1,0,0,0,1,0,0,0,255,2016,8,17,0,0,0,0,1,0,nan,
43509,False,36.6,B,False,1,0,0,0,1,0,0,0,0,1,0,0,0,255,2016,8,17,0,0,0,0,1,0,nan,
4351,False,48.8,L,False,1,0,0,0,1,0,0,0,0,0,0,1,25,272,2012,1,4,0,3,0,0,1,4,22285,
43512,False,49.2,L,False,1,0,0,0,0,0,1,0,0,0,0,1,45,62,2016,8,18,0,0,1,0,1,0,nan,
43513,True,29.9,O,True,0,0,0,1,0,0,1,0,0,0,0,1,0,253,2016,8,18,0,0,0,0,1,0,nan,
43514,False,38.3,A,False,1,0,0,0,0,0,1,0,0,0,0,1,0,3,2016,8,18,0,0,0,0,1,0,nan,
43515,True,18.9,A,False,1,0,0,0,0,1,0,1,0,0,0,0,15,79,2016,8,18,0,0,1,0,5,0,"33533,31421,15701,27733,17572",
43516,False,25.1,E,False,1,0,0,0,0,1,0,0,0,0,0,0,0,68,2016,8,18,0,0,0,0,1,0,44675,
43517,False,31.3,K,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2016,8,18,0,9,0,0,1,0,nan,
43518,False,41.1,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,254,2016,8,18,0,0,0,0,1,0,nan,
4352,False,38.0,S,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1942,2012,1,4,0,0,0,0,1,0,nan,
43520,False,32.6,B,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2016,8,18,0,180,1,0,1,0,nan,
43521,True,51.3,K,False,1,0,0,0,1,0,0,0,0,1,0,0,0,5,2016,8,18,0,0,0,0,1,0,nan,
43523,False,30.6,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,227,2016,8,18,0,0,0,0,1,0,nan,
43528,False,50.9,O,False,1,0,0,0,1,0,0,0,0,1,0,0,0,254,2016,8,18,0,0,0,0,1,0,nan,
4353,False,23.3,B,False,0,0,0,1,0,1,0,0,0,1,0,0,15,1930,2012,1,4,0,0,0,0,1,0,nan,
